Dataset,dataset,Tarea,Semilla,Propuesta,Config,Accuracy,F1_macro,Acc_trivial,F1_trivial,Supera trivial,D_g,|SPD|,|EOD|,DI_min,Delta Acc,Delta D_g,Delta DI_min,lambda,modo,eta,w_min,atenuados,modo_sensible
Communities and Crime,communities,multiclass,7,Fair-MAD,"directional, eta=20",0.5413533834586466,0.5406476931990413,0.3408521303258145,0.16947040498442367,True,0.09314478666572905,0.2003960263122567,0.147263364654669,0.2981800049862877,0.0,0.006476838105281074,-0.017631513338319582,,directional,20,0.8359890885126429,20,por defecto del cargador
Communities and Crime,communities,multiclass,7,Fair-MAD,"directional, eta=50",0.5288220551378446,0.5259179349549971,0.3408521303258145,0.16947040498442367,True,0.10122881449233982,0.20645388642770843,0.1479969976346788,0.21214387706534302,-0.012531328320801949,0.014560865931891848,-0.10366764125926428,,directional,50,0.6709294600763732,32,por defecto del cargador
Communities and Crime,communities,multiclass,7,Fair-MAD,"directional, eta=100",0.506265664160401,0.5029192478886267,0.3408521303258145,0.16947040498442367,True,0.08069769532892684,0.1915693381661968,0.13850032147133598,0.2178010471204188,-0.03508771929824561,-0.00597025323152113,-0.09801047120418849,,directional,100,0.5048110238866083,32,por defecto del cargador
Communities and Crime,communities,multiclass,7,Fair-MAD,"directional, eta=200",0.5087719298245614,0.501778705152076,0.3408521303258145,0.16947040498442367,True,0.08871170616892977,0.2136528393072896,0.15752980245733872,0.2345549738219895,-0.032581453634085156,0.0020437576084818,-0.0812565445026178,,directional,200,0.33762355926327037,34,por defecto del cargador
Student Performance,student,multiclass,7,Fair-MAD,"symmetric, eta=5",0.5307692307692308,0.49570975657932176,0.46153846153846156,0.21052631578947367,True,0.010009578544061296,0.049489144316730516,0.10913251286814506,0.7608024691358024,0.015384615384615441,0.010009578544061296,-0.044753086419753174,,symmetric,5,0.9756097560975611,5,por defecto del cargador
Student Performance,student,multiclass,7,Fair-MAD,"symmetric, eta=10",0.5307692307692308,0.49814391050088985,0.46153846153846156,0.21052631578947367,True,0.004262452107279685,0.051724137931034475,0.0875372498935717,0.7631578947368421,0.015384615384615441,0.004262452107279685,-0.042397660818713434,,symmetric,10,0.9523809523809523,9,por defecto del cargador
Student Performance,student,multiclass,7,Fair-MAD,"symmetric, eta=20",0.5230769230769231,0.4872456404964145,0.46153846153846156,0.21052631578947367,True,0.019647141917256857,0.07471264367816093,0.13220616122914974,0.6724137931034483,0.007692307692307776,0.019647141917256857,-0.1331417624521073,,symmetric,20,0.9090909090909091,9,por defecto del cargador
Student Performance,student,multiclass,7,Fair-MAD,"symmetric, eta=50",0.49230769230769234,0.46088131125936904,0.46153846153846156,0.21052631578947367,True,0.04096424010217111,0.10249042145593869,0.15743933588761172,0.5753968253968255,-0.023076923076922995,0.04096424010217111,-0.23015873015873012,,symmetric,50,0.7999999999999998,10,por defecto del cargador
Student Performance,student,multiclass,7,Fair-MAD,"directional, eta=10",0.5307692307692308,0.49814391050088985,0.46153846153846156,0.21052631578947367,True,0.004262452107279685,0.051724137931034475,0.0875372498935717,0.7631578947368421,0.015384615384615441,0.004262452107279685,-0.042397660818713434,,directional,10,0.9523809523809523,10,por defecto del cargador
Student Performance,student,multiclass,7,Fair-MAD,"directional, eta=20",0.5230769230769231,0.4872456404964145,0.46153846153846156,0.21052631578947367,True,0.019647141917256857,0.07471264367816093,0.13220616122914974,0.6724137931034483,0.007692307692307776,0.019647141917256857,-0.1331417624521073,,directional,20,0.9090909090909091,10,por defecto del cargador
Student Performance,student,multiclass,7,Fair-MAD,"directional, eta=50",0.49230769230769234,0.46088131125936904,0.46153846153846156,0.21052631578947367,True,0.04096424010217111,0.10249042145593869,0.15743933588761172,0.5753968253968255,-0.023076923076922995,0.04096424010217111,-0.23015873015873012,,directional,50,0.7999999999999998,11,por defecto del cargador
Student Performance,student,multiclass,7,Fair-MAD,"directional, eta=100",0.5153846153846153,0.4817235536189784,0.46153846153846156,0.21052631578947367,True,0.05142081736909321,0.09355044699872288,0.1785121328224776,0.5958620689655173,0.0,0.05142081736909321,-0.20969348659003828,,directional,100,0.6666666666666665,11,por defecto del cargador
Student Performance,student,multiclass,7,Fair-MAD,"directional, eta=200",0.5153846153846153,0.48440980685064333,0.46153846153846156,0.21052631578947367,True,0.01819923371647508,0.08205619412515963,0.12295657726692205,0.6455172413793103,0.0,0.01819923371647508,-0.16003831417624526,,directional,200,0.4999999999999998,11,por defecto del cargador
Adult,adult,binary,13,Fair-MAD,"symmetric, eta=5",0.7508294625082946,0.6963139435647867,0.7509953550099535,0.42889625769777356,True,0.07350221062655163,0.17674741050183523,0.05542161909771093,0.5406826079802148,-0.007796947577969449,-0.02075478612709454,0.05301152311737917,,symmetric,5,0.8743173305290616,10,por defecto del cargador
Adult,adult,binary,13,Fair-MAD,"symmetric, eta=10",0.7305905773059058,0.683555315574754,0.7509953550099535,0.42889625769777356,True,0.04646987000151155,0.1524268352118838,0.08105989244080603,0.6327488514178132,-0.02803583278035826,-0.04778712675213462,0.14507776655497756,,symmetric,10,0.7766996456825471,15,por defecto del cargador
Adult,adult,binary,13,Fair-MAD,"symmetric, eta=20",0.7284339747843398,0.6810701070814893,0.7509953550099535,0.42889625769777356,True,0.02181148848568524,0.1186605740887558,0.07015732281387044,0.7064522172634002,-0.03019243530192428,-0.07244550826796092,0.21878113240056457,,symmetric,20,0.6349214589379489,19,por defecto del cargador
Adult,adult,binary,13,Fair-MAD,"symmetric, eta=50",0.7103516921035169,0.6664001643135345,0.7509953550099535,0.42889625769777356,True,0.005034241943614529,0.08005116240754212,0.07196346164751155,0.8066697877010252,-0.048274717982747184,-0.08922275481003164,0.3189987028381895,,symmetric,50,0.41025727035564263,26,por defecto del cargador
Adult,adult,binary,13,Fair-MAD,"directional, eta=10",0.7498341074983411,0.6947866957407912,0.7509953550099535,0.42889625769777356,True,0.07435175314050385,0.1775395977649737,0.05557838203526394,0.537737807868023,-0.008792302587922962,-0.019905243613142318,0.050066723005187386,,directional,10,0.9298711284031637,8,por defecto del cargador
Adult,adult,binary,13,Fair-MAD,"directional, eta=20",0.7508294625082946,0.6963139435647867,0.7509953550099535,0.42889625769777356,True,0.07350221062655163,0.17674741050183523,0.05542161909771093,0.5406826079802148,-0.007796947577969449,-0.02075478612709454,0.05301152311737917,,directional,20,0.8689337827280734,12,por defecto del cargador
Adult,adult,binary,13,Fair-MAD,"directional, eta=50",0.730092899800929,0.682540644357081,0.7509953550099535,0.42889625769777356,True,0.024548082802092263,0.12224836236787007,0.0720815011755147,0.6972082279231866,-0.02853351028533513,-0.0697089139515539,0.20953714306035093,,directional,50,0.7261693734189526,21,por defecto del cargador
Adult,adult,binary,13,Fair-MAD,"directional, eta=100",0.7284339747843398,0.6809742564124416,0.7509953550099535,0.42889625769777356,True,0.01989986833112294,0.11590133494462396,0.07220142048469574,0.7124034599025103,-0.03019243530192428,-0.07435712842252323,0.22473237503967464,,directional,100,0.5700674471675925,25,por defecto del cargador
Adult,adult,binary,13,Fair-MAD,"directional, eta=200",0.7062043795620438,0.6624164471387662,0.7509953550099535,0.42889625769777356,True,0.009241636236214096,0.057777258959345795,0.08151741015285613,0.8589555148933617,-0.05242203052422023,-0.08501536051743207,0.3712844300305261,,directional,200,0.3986673679387214,33,por defecto del cargador
Dutch Census,dutch,binary,13,Fair-MAD,"symmetric, eta=5",0.7206223104932141,0.720264796385035,0.5239159218801721,0.34379581862612,True,0.030363437758138,0.1410618634297751,0.008996842046167575,0.7235986797058561,8.275405494861943e-05,-0.0034605881630564057,0.006347649362408281,,symmetric,5,0.9334935557636268,10,por defecto del cargador
Dutch Census,dutch,binary,13,Fair-MAD,"symmetric, eta=10",0.7114366103939093,0.7106725081600769,0.5239159218801721,0.34379581862612,True,0.01815928744111788,0.12556557082177797,0.0041794457160356235,0.7421754169968486,-0.009102946044356242,-0.015664738480076525,0.0249243866534008,,symmetric,10,0.8752816833019845,11,por defecto del cargador
Dutch Census,dutch,binary,13,Fair-MAD,"symmetric, eta=20",0.7035749751737835,0.7025188802205752,0.5239159218801721,0.34379581862612,True,0.012729084837689355,0.11591940439780724,0.007776247214380416,0.7554642997694784,-0.01696458126448197,-0.02109494108350505,0.03821326942603054,,symmetric,20,0.7782230184279962,12,por defecto del cargador
Dutch Census,dutch,binary,13,Fair-MAD,"symmetric, eta=50",0.6972029129427342,0.6965061491244138,0.5239159218801721,0.34379581862612,True,0.0054019385870206025,0.10598395324457477,0.014110663283952107,0.779556274967026,-0.02333664349553133,-0.028422087334173805,0.062305244623578115,,symmetric,50,0.5839597667755403,14,por defecto del cargador
Dutch Census,dutch,binary,13,Fair-MAD,"directional, eta=10",0.7207050645481629,0.720345997626217,0.5239159218801721,0.34379581862612,True,0.030507652860973962,0.141228585670522,0.009130210944540473,0.72327199858635,0.00016550810989734988,-0.003316373060220444,0.006020968242902214,,directional,10,0.9606894298786456,9,por defecto del cargador
Dutch Census,dutch,binary,13,Fair-MAD,"directional, eta=20",0.7198775239986759,0.7194971280342124,0.5239159218801721,0.34379581862612,True,0.029988546290201007,0.1405809823561518,0.008912571240869638,0.7238296130989219,-0.0006620324395896215,-0.003835479630993399,0.006578582755474072,,directional,20,0.9243526020970529,11,por defecto del cargador
Dutch Census,dutch,binary,13,Fair-MAD,"directional, eta=50",0.7046507778881165,0.7035837972974244,0.5239159218801721,0.34379581862612,True,0.012662212824555246,0.11575991427529189,0.008689940722063583,0.7555465516032523,-0.01588877855014903,-0.02116181309663916,0.03829552125980451,,directional,50,0.8301541052195865,12,por defecto del cargador
Dutch Census,dutch,binary,13,Fair-MAD,"directional, eta=100",0.7031612048990401,0.7022321016299312,0.5239159218801721,0.34379581862612,True,0.009296332697782433,0.11106517376752928,0.012646170689340042,0.766352351348364,-0.0173783515392254,-0.024527693223411973,0.049101321004916154,,directional,100,0.7096268909636263,14,por defecto del cargador
Dutch Census,dutch,binary,13,Fair-MAD,"directional, eta=200",0.6890930155577624,0.688114085495451,0.5239159218801721,0.34379581862612,True,0.0,0.0779642069319415,0.039555360201415646,0.8300536664083825,-0.03144654088050314,-0.033824025921194406,0.11280263606493468,,directional,200,0.5499393051468364,14,por defecto del cargador
COMPAS,compas,binary,13,Fair-MAD,"symmetric, eta=5",0.5965909090909091,0.5793143434267867,0.5293560606060606,0.3461300309597523,True,0.28410819712541635,0.34682816215917267,0.339615640073327,0.2644851043865822,-0.0028409090909091717,-0.00344518102724789,-0.0011449571618467047,,symmetric,5,0.8564133926350692,2,por defecto del cargador
COMPAS,compas,binary,13,Fair-MAD,"symmetric, eta=10",0.5956439393939394,0.5778163320528029,0.5293560606060606,0.3461300309597523,True,0.2837447825661662,0.3458437033349925,0.33907995814914516,0.2614795918367347,-0.0037878787878787845,-0.0038085955864980425,-0.0041504697116941935,,symmetric,10,0.7488837199732774,3,por defecto del cargador
COMPAS,compas,binary,13,Fair-MAD,"symmetric, eta=20",0.584280303030303,0.5490914891485452,0.5293560606060606,0.3461300309597523,True,0.34999985056196,0.3903323931198496,0.3874246696406245,0.05490385130430125,-0.015151515151515249,0.06244647240929574,-0.21072621024412763,,symmetric,20,0.5985724364143691,3,por defecto del cargador
COMPAS,compas,binary,13,Fair-MAD,"symmetric, eta=50",0.5681818181818182,0.5023809523809524,0.5293560606060606,0.3461300309597523,True,0.22405765313040055,0.24561694596537806,0.24315748389278793,0.08451865594722736,-0.03125,-0.0634957250222637,-0.18111140560120154,,symmetric,50,0.3736077582299573,3,por defecto del cargador
COMPAS,compas,binary,13,Fair-MAD,"directional, eta=10",0.5965909090909091,0.5793143434267867,0.5293560606060606,0.3461300309597523,True,0.28410819712541635,0.34682816215917267,0.339615640073327,0.2644851043865822,-0.0028409090909091717,-0.00344518102724789,-0.0011449571618467047,,directional,10,0.747906541390031,3,por defecto del cargador
COMPAS,compas,binary,13,Fair-MAD,"directional, eta=20",0.5852272727272727,0.5503762029746282,0.5293560606060606,0.3461300309597523,True,0.35138751269122104,0.39195840938001225,0.3890221137300814,0.05468854208350007,-0.014204545454545525,0.0638341345385568,-0.2109415194649288,,directional,20,0.5973248532264764,4,por defecto del cargador
